,ID,RELATED_ID,YEAR,MONTH,DAY,DPTOMPIO,MPIO_CNMBR,DEPARTMENT,REGION,MODALITY,RESPONSIBLE,RESPONSIBLE_DESCRIPTION,LAND_DISPOSSESSION,THREAT,MEDICAL_MISSION,CONFINEMENT,DISPLACEMENT,EXTORTION,INJURIES,PLUNDER,TORTURE,GENDER_VIOLENCE,SIMULTANEOUS_EVENT,VICTIMS,WEAPONS,LAT,LON
88,237259,CR2017237259,1998,8,9,68081,BARRANCABERMEJA,SANTANDER,MAGDALENA MEDIO,RETENTION/EXECUTION,PARAMILITARY GROUP,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,,,4.0,FIREARM,6.9408005341,-73.7643151673
89,238207,,1998,10,25,05649,SAN CARLOS,ANTIOQUIA,ORIENTE ANTIOQUEÑO,INCURSION,PARAMILITARY GROUP,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,,13.0,BLADE WEAPONS - FIREARM,6.1879915689,-74.9879525625
90,238244,CR2017238244,1998,10,30,13670,SAN PABLO,BOLIVAR,MAGDALENA MEDIO,CHECKPOINT,PARAMILITARY GROUP,NOT IDENTIFIED,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,,INTENTO DE OCULTAMIENTO DE CADÁVER,4.0,BLADE WEAPONS,7.4767206715,-73.924168553
91,252594,,2001,7,25,68081,BARRANCABERMEJA,SANTANDER,MAGDALENA MEDIO,RETENTION/EXECUTION,PARAMILITARY GROUP,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,INTENTO DE OCULTAMIENTO DE CADÁVER,5.0,BLADE WEAPONS - FIREARM - BLUNT OBJECT,7.064963864,-73.8499569753
92,270385,,2004,3,10,81220,CRAVO NORTE,ARAUCA,LLANOS ORIENTALES,INCURSION,PARAMILITARY GROUP,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,12.0,NOT AVAILABLE,6.3039127525,-70.2042855518
93,288320,,1985,10,20,19743,SILVIA,CAUCA,NORTE DEL CAUCA,RETENTION/EXECUTION,GUERRILLA,QUINTÍN LAME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,6.0,FIREARM,2.7136281654,-76.3247073968
94,288321,,1988,12,30,19137,CALDONO,CAUCA,NORTE DEL CAUCA,RETENTION/EXECUTION,GUERRILLA,QUINTÍN LAME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,6.0,NOT AVAILABLE,2.7981308256,-76.4844478583
95,288322,,1996,4,11,19000,SIN INFORMACION,CAUCA,,UNKNOWN,OTHER,DO NOT APPLY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,,4.0,NOT AVAILABLE,4.0,-72.0
96,288323,,1996,8,15,68655,SABANA DE TORRES,SANTANDER,MAGDALENA MEDIO,UNKNOWN,PARAMILITARY GROUP,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,NOT AVAILABLE,7.3919119442,-73.4990501608
97,288325,,0,0,0,20045,BECERRIL,CESAR,SERRANIA DEL PERIJA,RETENTION/EXECUTION,PARAMILITARY GROUP,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,4.0,NOT AVAILABLE,9.6241615276,-73.2135300531
98,288326,,0,0,0,20045,BECERRIL,CESAR,SERRANIA DEL PERIJA,CHECKPOINT,PARAMILITARY GROUP,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.0,NOT AVAILABLE,9.7046061158,-73.2792316745
99,288327,CR080175,0,0,0,19693,SAN SEBASTIAN,CAUCA,MACIZO COLOMBIANO,UNKNOWN,PARAMILITARY GROUP,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,5.0,NOT AVAILABLE,1.8383738874,-76.7693316013
100,288328,,0,0,0,17380,LA DORADA,CALDAS,MAGDALENA MEDIO,UNKNOWN,PARAMILITARY GROUP,AUTODEFENSAS CAMPESINAS DEL MAGDALENA MEDIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,FIREARM,5.4444060982,-74.6582056212
101,288329,,0,0,0,81001,ARAUCA,ARAUCA,LLANOS ORIENTALES,UNKNOWN,GUERRILLA,ELN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,NOT AVAILABLE,7.0773585444,-70.7463503062
102,288330,,0,0,0,47001,SANTA MARTA,MAGDALENA,SIERRA NEVADA DE SANTA MARTA,RETENTION/EXECUTION,PARAMILITARY GROUP,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,10.0,NOT AVAILABLE,11.2294335041,-74.1908941206
103,288331,,0,0,0,54810,TIBU,NORTE DE SANTANDER,CATATUMBO,UNKNOWN,PARAMILITARY GROUP,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.0,NOT AVAILABLE,8.6395488525,-72.7359186314
104,288332,,0,0,0,54810,TIBU,NORTE DE SANTANDER,CATATUMBO,HOAX,PARAMILITARY GROUP,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,NOT AVAILABLE,8.6395488525,-72.7359186314
105,288334,,0,0,0,05315,GUADALUPE,ANTIOQUIA,NORTE DE ANTIOQUIA,RETENTION/EXECUTION,PARAMILITARY GROUP,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.0,NOT AVAILABLE,6.8142634554,-75.2400185907
106,288336,,0,0,0,20001,VALLEDUPAR,CESAR,SIERRA NEVADA DE SANTA MARTA,RETENTION/EXECUTION,PARAMILITARY GROUP,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,NOT AVAILABLE,10.4604812152,-73.259389309
107,288337,,0,0,0,17662,SAMANA,CALDAS,EJE CAFETERO,RETENTION/EXECUTION,PARAMILITARY GROUP,AUTODEFENSAS CAMPESINAS DEL MAGDALENA MEDIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,OCULTAMIENTO DE CADÁVER,6.0,FIREARM,5.4130863014,-74.9922577601
108,288339,,0,0,0,13222,CLEMENCIA,BOLIVAR,CANAL DEL DIQUE,UNKNOWN,PARAMILITARY GROUP,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,OCULTAMIENTO DE CADÁVER,5.0,NOT AVAILABLE,10.567541769,-75.3285120131
109,288340,,0,0,0,20011,AGUACHICA,CESAR,MAGDALENA MEDIO,INCURSION,PARAMILITARY GROUP,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,FIREARM,8.3103369584,-73.599028585
110,288342,,0,0,0,00000,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,UNKNOWN,BANDITRY,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,18.0,NOT AVAILABLE,4.0,-72.0
111,288343,,0,0,0,47980,ZONA BANANERA,MAGDALENA,SIERRA NEVADA DE SANTA MARTA,UNKNOWN,PARAMILITARY GROUP,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,8.0,NOT AVAILABLE,10.7630268185,-74.140081844
112,288345,CR014006,0,1,21,73067,ATACO,TOLIMA,SUR DEL TOLIMA,UNKNOWN,GUERRILLA,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,4.0,NOT AVAILABLE,3.5906357374,-75.382534257
113,288347,,0,11,25,73408,LERIDA,TOLIMA,NORTE DEL TOLIMA,INTERCEPTION,UNKNOWN,DO NOT APPLY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.0,FIREARM,4.8620253462,-74.910634355
114,288349,,1958,0,0,76250,EL DOVIO,VALLE DEL CAUCA,NORTE DEL VALLE,UNKNOWN,BANDITRY,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,13.0,NOT AVAILABLE,4.510452885,-76.2370841098
115,288350,,1958,2,0,76122,CAICEDONIA,VALLE DEL CAUCA,CENTRO DEL VALLE,UNKNOWN,BANDITRY,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,,,4.0,NOT AVAILABLE,4.3346096945,-75.8303180522
116,288351,,1958,2,6,76736,SEVILLA,VALLE DEL CAUCA,CENTRO DEL VALLE,UNKNOWN,BANDITRY,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,,5.0,BLADE WEAPONS,4.2670332735,-75.9309405816
117,288352,,1958,2,7,76736,SEVILLA,VALLE DEL CAUCA,CENTRO DEL VALLE,ASSAULT,BANDITRY,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,NOT AVAILABLE,4.2670332735,-75.9309405816
118,288353,CR007235,1958,3,2,73483,NATAGAIMA,TOLIMA,SUR DEL TOLIMA,INCURSION,BANDITRY,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,10.0,BLADE WEAPONS,3.6248585376,-75.0934780032
119,288354,,1958,4,3,73270,FALAN,TOLIMA,NORTE DEL TOLIMA,ASSAULT,BANDITRY,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,NOT AVAILABLE,5.0315596289,-75.0140834752
120,288355,,1958,6,21,76736,SEVILLA,VALLE DEL CAUCA,CENTRO DEL VALLE,UNKNOWN,BANDITRY,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,6.0,NOT AVAILABLE,4.2670332735,-75.9309405816
121,288356,,1958,6,22,19212,CORINTO,CAUCA,NORTE DEL CAUCA,UNKNOWN,BANDITRY,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,6.0,NOT AVAILABLE,3.1738154571,-76.2613141858
122,288357,,1958,7,0,73585,PURIFICACION,TOLIMA,SUR DEL TOLIMA,ROUTE,BANDITRY,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,14.0,NOT AVAILABLE,3.8964913134,-74.7722130952
123,288358,,1958,7,0,73226,CUNDAY,TOLIMA,SUMAPAZ,UNKNOWN,BANDITRY,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,NOT AVAILABLE,4.059259258,-74.6922272161
124,288359,,1958,8,0,63130,CALARCA,QUINDIO,EJE CAFETERO,UNKNOWN,BANDITRY,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,15.0,NOT AVAILABLE,4.515281846,-75.6490883624
125,288360,,1958,8,9,73024,ALPUJARRA,TOLIMA,SUR DEL TOLIMA,UNKNOWN,BANDITRY,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,5.0,NOT AVAILABLE,3.455037257,-74.8846014522
126,288361,,1958,9,0,05585,PUERTO NARE,ANTIOQUIA,MAGDALENA MEDIO,UNKNOWN,BANDITRY,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.0,NOT AVAILABLE,6.186024828,-74.5830120144
127,288362,,1959,1,0,76834,TULUA,VALLE DEL CAUCA,CENTRO DEL VALLE,UNKNOWN,BANDITRY,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,FIREARM,3.931054383,-75.9389423328
128,288363,CR008516,1959,2,14,76736,SEVILLA,VALLE DEL CAUCA,CENTRO DEL VALLE,ROUTE,BANDITRY,BANDOLERISMO CONSERVADOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,14.0,NOT AVAILABLE,4.2670332735,-75.9309405816
129,288364,,1959,3,0,41006,ACEVEDO,HUILA,SUR DEL HUILA,ASSAULT,UNIDENTIFIED ARMED GROUP,PRESENCIA GAO SIN ATRIBUCIÓN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,NOT AVAILABLE,1.8052632275,-75.8885315631
130,288365,,1959,3,0,05031,AMALFI,ANTIOQUIA,NORDESTE ANTIOQUEÑO,UNKNOWN,BANDITRY,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,,6.0,NOT AVAILABLE,6.9123047264,-75.0825242787
131,288366,CR041178,1959,3,0,05604,REMEDIOS,ANTIOQUIA,NORDESTE ANTIOQUEÑO,UNKNOWN,BANDITRY,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,INCENDIARY MATERIAL,7.0260940527,-74.695944258
132,288367,,1959,3,15,63130,CALARCA,QUINDIO,EJE CAFETERO,ASSAULT,BANDITRY,NOT IDENTIFIED,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,6.0,NOT AVAILABLE,4.515281846,-75.6490883624
133,288368,CR041179,1959,3,19,19698,SANTANDER DE QUILICHAO,CAUCA,NORTE DEL CAUCA,UNKNOWN,BANDITRY,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,,6.0,BLADE WEAPONS - FIREARM,2.8915633391,-76.55293293
134,288369,,1959,4,7,63401,LA TEBAIDA,QUINDIO,EJE CAFETERO,ASSAULT,BANDITRY,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,BLADE WEAPONS - FIREARM,4.4536504158,-75.7864601773
135,288370,,1959,4,19,63212,CORDOBA,QUINDIO,EJE CAFETERO,RETENTION/EXECUTION,BANDITRY,BANDOLERISMO LIBERAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,4.0,BLADE WEAPONS,4.3924854487,-75.6878663583
136,288371,,1959,4,19,05579,PUERTO BERRIO,ANTIOQUIA,MAGDALENA MEDIO,ROUTE,BANDITRY,BANDOLERISMO CONSERVADOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,14.0,NOT AVAILABLE,6.4870411404,-74.4099455275
137,288372,,1959,4,26,73124,CAJAMARCA,TOLIMA,NORTE DEL TOLIMA,ROUTE,BANDITRY,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,10.0,NOT AVAILABLE,4.397336176,-75.444779389
138,288373,,1959,5,0,05585,PUERTO NARE,ANTIOQUIA,MAGDALENA MEDIO,ASSAULT,BANDITRY,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.0,BLADE WEAPONS - FIREARM,6.186024828,-74.5830120144
139,288374,,1959,5,9,73624,ROVIRA,TOLIMA,SUR DEL TOLIMA,UNKNOWN,BANDITRY,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,25.0,NOT AVAILABLE,4.2389326854,-75.2408682971
140,288375,,1959,5,29,05579,PUERTO BERRIO,ANTIOQUIA,MAGDALENA MEDIO,UNKNOWN,BANDITRY,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,6.0,BLADE WEAPONS - FIREARM,6.4870411404,-74.4099455275
141,288376,,1959,7,27,19050,ARGELIA,CAUCA,PATIA,UNKNOWN,BANDITRY,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,OCULTAMIENTO DE CADÁVER,4.0,NOT AVAILABLE,2.4638318696,-77.2355895893
142,288377,,1959,7,31,47000,SIN INFORMACION,MAGDALENA,,ASSAULT,BANDITRY,BANDOLERISMO LIBERAL,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,,4.0,BLADE WEAPONS - FIREARM,10.24738355,-74.26175733
143,288378,,1959,7,31,73686,SANTA ISABEL,TOLIMA,NORTE DEL TOLIMA,ASSAULT,BANDITRY,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,5.0,BLADE WEAPONS - FIREARM,4.7136057674,-75.0979343922
144,288379,,1959,8,0,73861,VENADILLO,TOLIMA,NORTE DEL TOLIMA,ROUTE,BANDITRY,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,15.0,BLADE WEAPONS - FIREARM,4.7179665935,-74.9291708546
145,288380,,1959,8,5,68255,EL PLAYON,SANTANDER,PROVINCIA DE SOTO,ASSAULT,BANDITRY,OTRO,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,7.0,FIREARM,7.4707195926,-73.2028779315
146,288381,,1959,8,13,63190,CIRCASIA,QUINDIO,EJE CAFETERO,RETENTION/EXECUTION,BANDITRY,NOT IDENTIFIED,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,7.0,FIREARM,4.6177920434,-75.636528232
147,288382,,1959,10,0,73217,COYAIMA,TOLIMA,SUR DEL TOLIMA,UNKNOWN,BANDITRY,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,4.0,NOT AVAILABLE,3.7980279798,-75.1938782966
148,288383,,1960,0,0,76834,TULUA,VALLE DEL CAUCA,CENTRO DEL VALLE,ASSAULT,BANDITRY,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,6.0,NOT AVAILABLE,4.0852612385,-76.1976996795
149,288384,,1960,0,0,73067,ATACO,TOLIMA,SUR DEL TOLIMA,ASSAULT,BANDITRY,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,,7.0,FIREARM,3.5906357374,-75.382534257
150,288385,CR044163,1960,0,0,68861,VELEZ,SANTANDER,PROVINCIA DE VELEZ,UNKNOWN,BANDITRY,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,11.0,NOT AVAILABLE,6.2043242312,-73.7493839662
151,288386,,1960,0,0,05501,OLAYA,ANTIOQUIA,OCCIDENTE ANTIOQUEÑO,UNKNOWN,BANDITRY,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,FIREARM,6.6275257382,-75.8122987303
152,288387,,1960,1,0,05306,GIRALDO,ANTIOQUIA,OCCIDENTE ANTIOQUEÑO,ASSAULT,BANDITRY,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,4.0,NOT AVAILABLE,6.6808080163,-75.9521575645
153,288388,,1960,1,0,05306,GIRALDO,ANTIOQUIA,OCCIDENTE ANTIOQUEÑO,UNKNOWN,BANDITRY,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,NOT AVAILABLE,6.6808080163,-75.9521575645
154,288389,,1960,1,5,66075,BALBOA,RISARALDA,EJE CAFETERO,UNKNOWN,BANDITRY,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,NOT AVAILABLE,4.9457691953,-75.960221681
155,288390,,1960,1,7,76895,ZARZAL,VALLE DEL CAUCA,NORTE DEL VALLE,ASSAULT,BANDITRY,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,12.0,BLADE WEAPONS - FIREARM,4.392621473,-76.0708493543
156,288391,,1960,1,23,73283,FRESNO,TOLIMA,NORTE DEL TOLIMA,UNKNOWN,UNIDENTIFIED ARMED GROUP,PRESENCIA GAO SIN ATRIBUCIÓN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,BLADE WEAPONS - FIREARM,5.153638261,-75.0356271476
157,288392,,1960,1,24,66687,SANTUARIO,RISARALDA,EJE CAFETERO,UNKNOWN,UNKNOWN,DO NOT APPLY,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,7.0,NOT AVAILABLE,5.0727811385,-75.9621155318
158,288393,,1960,1,25,66687,SANTUARIO,RISARALDA,EJE CAFETERO,UNKNOWN,BANDITRY,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,6.0,NOT AVAILABLE,5.0727811385,-75.9621155318
159,288394,,1960,1,26,73504,ORTEGA,TOLIMA,SUR DEL TOLIMA,UNKNOWN,BANDITRY,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,NOT AVAILABLE,3.9620962532,-75.3176277414
160,288395,CR044152,1960,4,8,41524,PALERMO,HUILA,NORTE DEL HUILA,ASSAULT,BANDITRY,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,5.0,BLADE WEAPONS - FIREARM,2.8884062358,-75.4337191172
161,288396,,1960,4,8,41524,PALERMO,HUILA,NORTE DEL HUILA,UNKNOWN,BANDITRY,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,6.0,NOT AVAILABLE,2.8884062358,-75.4337191172
162,288397,,1960,4,9,76834,TULUA,VALLE DEL CAUCA,CENTRO DEL VALLE,ASSAULT,BANDITRY,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,6.0,NOT AVAILABLE,3.9647265895,-76.0603323657
163,288398,,1960,4,21,05138,CAÑASGORDAS,ANTIOQUIA,OCCIDENTE ANTIOQUEÑO,ROUTE,BANDITRY,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,,5.0,NOT AVAILABLE,6.7594776844,-76.032209943
164,288399,CR044155,1960,5,29,76248,EL CERRITO,VALLE DEL CAUCA,SUR DEL VALLE,RETENTION/EXECUTION,BANDITRY,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,11.0,BLADE WEAPONS,3.6650864978,-76.192280801
165,288400,,1960,7,21,17867,VICTORIA,CALDAS,EJE CAFETERO,UNKNOWN,BANDITRY,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.0,FIREARM,5.3174202002,-74.9111530426
166,288401,,1960,7,24,73854,VALLE DE SAN JUAN,TOLIMA,SUR DEL TOLIMA,INTERCEPTION,BANDITRY,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,,,6.0,NOT AVAILABLE,4.1974936729,-75.1156692342
167,288402,CR044156,1960,8,0,73001,IBAGUE,TOLIMA,NORTE DEL TOLIMA,CHECKPOINT,BANDITRY,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,8.0,BLADE WEAPONS - FIREARM,4.4396089914,-75.1937147765
168,288403,,1960,8,5,76020,ALCALA,VALLE DEL CAUCA,NORTE DEL VALLE,INTERCEPTION,BANDITRY,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,NOT AVAILABLE,4.6749895424,-75.7798138699
169,288404,,1960,8,6,50313,GRANADA,META,ARIARI GUAYABERO,UNKNOWN,BANDITRY,BANDOLERISMO LIBERAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,12.0,FIREARM,3.5466947237,-73.7057153275
170,288405,,1960,8,19,66383,LA CELIA,RISARALDA,EJE CAFETERO,UNKNOWN,BANDITRY,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,FIREARM,5.0028473013,-76.0030756454
171,288406,,1960,8,23,76497,OBANDO,VALLE DEL CAUCA,NORTE DEL VALLE,ASSAULT,BANDITRY,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.0,FIREARM,4.575722705,-75.9746887339
172,288407,,1960,9,0,50683,SAN JUAN DE ARAMA,META,ARIARI GUAYABERO,UNKNOWN,GUERRILLA,GUERRILLA COMUNISTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,6.0,NOT AVAILABLE,3.3737278744,-73.875831539
173,288408,,1960,9,30,68572,PUENTE NACIONAL,SANTANDER,PROVINCIA DE VELEZ,ASSAULT,BANDITRY,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,,,8.0,FIREARM,5.8779626654,-73.6781341024
174,288409,,1960,10,1,68861,VELEZ,SANTANDER,PROVINCIA DE VELEZ,RETENTION/EXECUTION,BANDITRY,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,4.0,FIREARM,6.0109534491,-73.6662990692
175,288410,,1960,12,13,05642,SALGAR,ANTIOQUIA,SUROESTE ANTIOQUEÑO,UNKNOWN,BANDITRY,OTRO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.0,NOT AVAILABLE,5.9656403102,-75.9820485436
176,288411,,1961,0,0,25000,SIN INFORMACION,CUNDINAMARCA,,ASSAULT,BANDITRY,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,FIREARM,5.7577993725,-72.0
177,288413,,1961,1,0,73043,ANZOATEGUI,TOLIMA,NORTE DEL TOLIMA,UNKNOWN,BANDITRY,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,4.0,NOT AVAILABLE,4.5798436388,-75.0943785124
178,288414,,1961,1,24,05736,SEGOVIA,ANTIOQUIA,NORDESTE ANTIOQUEÑO,UNKNOWN,BANDITRY,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,12.0,NOT AVAILABLE,7.0796396792,-74.7015910715
179,288415,CR010229,1961,3,0,05000,SIN INFORMACION,ANTIOQUIA,,ASSAULT,UNIDENTIFIED ARMED GROUP,DO NOT APPLY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,8.0,BLADE WEAPONS - FIREARM,6.702032125,-75.504557037
180,288416,,1961,3,1,66687,SANTUARIO,RISARALDA,EJE CAFETERO,ASSAULT,BANDITRY,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,FIREARM,5.0727811385,-75.9621155318
181,288417,,1961,3,12,73001,IBAGUE,TOLIMA,NORTE DEL TOLIMA,UNKNOWN,BANDITRY,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,6.0,NOT AVAILABLE,4.4396089914,-75.1937147765
